HBA,HBD,T(K),Density (kg/m3),rate_HBA,rate_HBD,HBA_SMILES,HBD_SMILES,Split
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,318.15,1231.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,323.15,1228.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,328.15,1224.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,333.15,1221.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,338.15,1218.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,343.15,1215.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,348.15,1212.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Ribose,353.15,1209.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,293.15,1227.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,298.15,1224.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,303.15,1221.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,308.15,1218.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,313.15,1215.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,318.15,1212.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,323.15,1209.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,328.15,1207.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,333.15,1204.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,338.15,1201.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,343.15,1198.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,348.15,1195.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
benzyldimethyl(2-hydroxyethyl) ammonium chloride,D-Xylose,353.15,1192.0,1,1,[Cl-].C[N+](C)(CCO)Cc1ccccc1,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,"1,2-propanediol",293.15,1066.6,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,2-propanediol",303.15,1059.9,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,2-propanediol",313.15,1053.3,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,2-propanediol",323.15,1046.7,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,2-propanediol",293.15,1066.3,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,2-propanediol",303.15,1060.2,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,2-propanediol",313.15,1054.1000000000001,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,2-propanediol",323.15,1048.0,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)CO,Train
Choline chloride,"1,4-butanediol",293.15,1052.4,1,3,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"1,4-butanediol",303.15,1049.0,1,3,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"1,4-butanediol",313.15,1043.1999999999998,1,3,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"1,4-butanediol",323.15,1038.4,1,3,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"1,4-butanediol",293.15,1044.5,1,4,[Cl-].C[N+](C)(C)CCO,OCCCCO,Test
Choline chloride,"1,4-butanediol",303.15,1041.1,1,4,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"1,4-butanediol",313.15,1035.4,1,4,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"1,4-butanediol",323.15,1030.6,1,4,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"1,4-butanediol",303.15,1041.0,1,4,[Cl-].C[N+](C)(C)CCO,OCCCCO,Train
Choline chloride,"2,3-butanediol",293.15,1046.8,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Train
Choline chloride,"2,3-butanediol",303.15,1039.0,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Train
Choline chloride,"2,3-butanediol",313.15,1035.7,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Test
Choline chloride,"2,3-butanediol",323.15,1030.0,1,3,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Train
Choline chloride,"2,3-butanediol",293.15,1035.0,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Train
Choline chloride,"2,3-butanediol",303.15,1030.8999999999999,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Train
Choline chloride,"2,3-butanediol",313.15,1026.5,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Train
Choline chloride,"2,3-butanediol",323.15,1019.7,1,4,[Cl-].C[N+](C)(C)CCO,CC(O)C(C)O,Train
Choline chloride,Acetamide,303.15,1085.2,1,2,[Cl-].C[N+](C)(C)CCO,CC(N)=O,Test
Choline chloride,Citric acid,296.15,1300.0,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)(CC(O)=O)C(O)=O,Train
Choline chloride,Citric acid,303.15,1331.3,1,1,[Cl-].C[N+](C)(C)CCO,OC(=O)CC(O)(CC(O)=O)C(O)=O,Test
Choline chloride,D-Fructose,298.15,1337.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
Choline chloride,D-Fructose,308.15,1331.6,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,318.15,1326.2,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,328.15,1320.7,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,338.15,1315.1999999999998,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,348.15,1309.3,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,358.15,1303.1,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,298.15,1303.6000000000001,1.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,308.15,1298.2,1.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,318.15,1292.7,1.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
Choline chloride,D-Fructose,328.15,1287.3000000000002,1.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,338.15,1281.8,1.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
Choline chloride,D-Fructose,348.15,1275.9,1.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,358.15,1269.7,1.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,298.15,1277.9,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,308.15,1272.5,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,318.15,1266.8999999999999,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
Choline chloride,D-Fructose,328.15,1261.2,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,338.15,1255.5,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
Choline chloride,D-Fructose,348.15,1249.7,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,358.15,1241.9,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,298.15,1259.0,2.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,308.15,1253.7,2.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
Choline chloride,D-Fructose,318.15,1248.5,2.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Test
Choline chloride,D-Fructose,328.15,1243.3000000000002,2.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,338.15,1237.9,2.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,348.15,1232.3999999999999,2.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Fructose,358.15,1226.9,2.5,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,Train
Choline chloride,D-Glucose,296.15,1270.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
Choline chloride,D-Glucose,303.15,1239.7,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
Choline chloride,D-Glucose,313.15,1234.6,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Glucose,323.15,1229.4,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Glucose,333.15,1224.3,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Glucose,343.15,1219.2,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Glucose,353.15,1214.0,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
Choline chloride,D-Mannose,293.15,1281.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Mannose,298.15,1278.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Test
Choline chloride,D-Mannose,303.15,1275.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Mannose,308.15,1272.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Test
Choline chloride,D-Mannose,313.15,1270.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Mannose,318.15,1267.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Mannose,323.15,1264.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Test
Choline chloride,D-Mannose,328.15,1262.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Mannose,333.15,1259.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Mannose,338.15,1256.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Test
Choline chloride,D-Mannose,343.15,1254.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Test
Choline chloride,D-Mannose,348.15,1251.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Mannose,353.15,1248.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O,Train
Choline chloride,D-Ribose,293.15,1269.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,298.15,1267.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,303.15,1264.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,308.15,1261.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,313.15,1258.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,318.15,1255.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,323.15,1252.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,328.15,1249.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,333.15,1246.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,338.15,1243.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,343.15,1240.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,348.15,1237.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Ribose,353.15,1235.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,Test
Choline chloride,D-Sorbitol,303.15,1279.4,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Train
Choline chloride,D-Sucrose,296.15,1350.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Train
Choline chloride,D-Sucrose,296.15,1230.0,2,1,[Cl-].C[N+](C)(C)CCO,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Train
Choline chloride,D-Sucrose,296.15,1220.0,4,1,[Cl-].C[N+](C)(C)CCO,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Train
Choline chloride,D-Xylose,293.15,1260.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,298.15,1257.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,303.15,1254.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,308.15,1251.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,313.15,1248.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,318.15,1246.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
Choline chloride,D-Xylose,323.15,1243.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,328.15,1240.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,333.15,1238.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,338.15,1235.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
Choline chloride,D-Xylose,343.15,1232.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,348.15,1229.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Train
Choline chloride,D-Xylose,353.15,1227.0,1,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
Choline chloride,D-Xylose,296.15,1220.0,3,1,[Cl-].C[N+](C)(C)CCO,OC[C@@H](O)[C@H](O)[C@@H](O)C=O,Test
Choline chloride,Ethylene glycol,298.15,1118.0,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,303.15,1115.6,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,308.15,1112.2,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,313.15,1109.6999999999998,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,318.15,1106.4,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,323.15,1103.6999999999998,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,328.15,1100.6,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,333.15,1096.8,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,338.15,1094.8,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,343.15,1091.0,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,348.15,1089.0,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,353.15,1087.0,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,358.15,1083.2,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,363.15,1082.0,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,368.15,1077.3999999999999,1,1.78,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,303.15,1113.8999999999999,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,308.15,1110.9,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,313.15,1108.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,318.15,1105.3,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,323.15,1102.5,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,328.15,1099.6999999999998,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,333.15,1096.9,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,338.15,1094.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,343.15,1091.3,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,348.15,1088.6,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,353.15,1085.8000000000002,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,358.15,1083.0,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,363.15,1080.3,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,298.15,1117.0,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,303.15,1114.2,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,308.15,1111.3,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,313.15,1108.4,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,318.15,1105.6,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,323.15,1102.7,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,328.15,1099.9,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,333.15,1097.0,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,283.15,1122.9,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,293.15,1117.1,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,303.15,1111.3999999999999,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,313.15,1105.6999999999998,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,323.15,1100.1000000000001,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,333.15,1094.7,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,343.15,1088.7,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,353.15,1081.9,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,363.15,1074.4,1,2,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,298.15,1117.3999999999999,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,303.15,1114.6000000000001,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,308.15,1111.6999999999998,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,313.15,1108.8,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,318.15,1105.9,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,323.15,1103.6,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,328.15,1100.1000000000001,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Train
Choline chloride,Ethylene glycol,333.15,1097.3999999999999,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Test
Choline chloride,Ethylene glycol,338.15,1094.4,1,2.03,[Cl-].C[N+](C)(C)CCO,OCCO,Test
